url,title,price,fabricante,sku,Articulo,Marca Comercial,Presentacion,Referencia Proveedor,Diametro,Capacidad,Categoria,Subcategoria
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/44138-soporte-tv-vesa-200x200-14-42-giratorio-ne-carga-maxima-35k-8422680113474.html,"Soporte Tv Vesa 200X200 14-42"" Giratorio Ne Carga Maxima 35K","8,83 €",,122716,Soporte Tv,Vivahogar,Caja,VH122716,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/44139-soporte-tv-vesa-200x200-14-42-pared-70-270mm-giratorio-con-8422680113481.html,"Soporte Tv Vesa 200X200 14-42"" Pared 70-270Mm Giratorio Con","14,40 €",,122717,Soporte Tv,Vivahogar,Caja,VH122717,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/44140-soporte-tv-vesa-200x200-14-42-pared-75-420mm-giratorio-con-8422680113498.html,"Soporte Tv Vesa 200X200 14-42"" Pared 75-420Mm Giratorio Con","12,61 €",,122718,Soporte Tv,Vivahogar,Caja,VH122718,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/44141-soporte-tv-vesa-400x400-32-55-pared-76-300mm-giratorio-con-8422680113504.html,"Soporte Tv Vesa 400X400 32-55"" Pared 76-300Mm Giratorio Con","12,63 €",,122719,Soporte Tv,Vivahogar,Caja,VH122719,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/44142-soporte-tv-vesa-400x400-32-55-pared-70-555mm-giratorio-con-8422680113511.html,"Soporte Tv Vesa 400X400 32-55"" Pared 70-555Mm Giratorio Con","38,90 €",,122720,Soporte Tv,Vivahogar,Caja,VH122720,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/44143-soporte-tv-vesa-600x400-34-70-pared-90-530mm-giratorio-con-8422680113528.html,Soporte Tv Vesa 600X400 Pared 90-530Mm Giratorio Con,"26,68 €",,122721,Soporte Tv,Vivahogar,Caja,VH122721,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/44144-soporte-tv-vesa-600x400-34-70-pared-110-570mm-giratorio-con-8422680113535.html,"Soporte Tv Vesa 600X400 34-70"" Pared 110-570Mm Giratorio Con","37,85 €",,122722,Soporte Tv,Vivahogar,Caja,VH122722,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/44145-soporte-tv-vesa-600x400-34-70-arriba-abajo-12-ne-carga-max-8422680113542.html,"Soporte Tv Vesa 600X400 34-70"" Arriba/Abajo 12º Ne Carga Max","16,93 €",,122723,Soporte Tv,Vivahogar,Caja,VH122723,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/44146-soporte-tv-vesa-200x200-14-42-arriba-abajo-10-ne-max30kg-8422680113559.html,"Soporte Tv Vesa 200X200 14-42"" Arriba/Abajo 10º Ne Max.30Kg","6,09 €",,122724,Soporte Tv,Vivahogar,Caja,VH122724,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/50815-soporte-para-rueda-de-moto-10-agujeros-8718475882824.html,Soporte para rueda de moto 10 agujeros,"67,99 €",vidaXL,VXL141183,Soporte,vidaXL,1 UN,141183,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/50984-soportes-con-rodillos-para-remolque-de-embarcaciones-59-84-cm-8718475922230.html,Soportes con rodillos para remolque de embarcaciones 59-84 cm,"94,99 €",vidaXL,VXL141553,Soportes Rodillos,vidaXL,1 UN,141553,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/54128-soporte-de-equilibrio-de-la-rueda-de-la-motocicleta-profesional-rojo-8718475863038.html,Soporte de equilibrio de la rueda de la motocicleta profesional rojo,"72,00 €",vidaXL,VXL210224,Soporte,vidaXL,1 UN,210224,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/56732-soporte-para-tv-elevador-monitor-cristal-claro-70x30x13-cm-8718475529996.html,Soporte para TV/Elevador monitor cristal claro 70x30x13 cm,"99,99 €",vidaXL,VXL244128,Soporte Tv,vidaXL,1 UN,244128,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/56733-soporte-para-tv-elevador-monitor-cristal-claro-80x30x13-cm-8718475530008.html,Soporte para TV/Elevador monitor cristal claro 80x30x13 cm,"115,99 €",vidaXL,VXL244129,Soporte Tv,vidaXL,1 UN,244129,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/56734-soporte-para-tv-elevador-monitor-cristal-claro-90x30x13-cm-8718475530015.html,Soporte para TV/Elevador monitor cristal claro 90x30x13 cm,"110,99 €",vidaXL,VXL244130,Soporte Tv,vidaXL,1 UN,244130,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/56735-soporte-para-tv-elevador-monitor-cristal-claro-100x30x13-cm-8718475530022.html,Soporte para TV/Elevador monitor cristal claro 100x30x13 cm,"135,99 €",vidaXL,VXL244131,Soporte Tv,vidaXL,1 UN,244131,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/56736-soporte-para-tv-elevador-monitor-cristal-claro-110x30x13-cm-8718475530039.html,Soporte para TV/Elevador monitor cristal claro 110x30x13 cm,"149,99 €",vidaXL,VXL244132,Soporte Tv,vidaXL,1 UN,244132,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/56738-soporte-para-tv-elevador-monitor-cristal-negro-40x25x11-cm-8718475530053.html,Soporte para TV/Elevador monitor cristal negro 40x25x11 cm,"58,99 €",vidaXL,VXL244134,Soporte Tv,vidaXL,1 UN,244134,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/56739-soporte-para-tv-elevador-monitor-cristal-negro-60x25x11-cm-8718475530060.html,Soporte para TV/Elevador monitor cristal negro 60x25x11 cm,"100,99 €",vidaXL,VXL244135,Soporte Tv,vidaXL,1 UN,244135,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/56740-soporte-para-tv-elevador-monitor-cristal-negro-70x30x13-cm-8718475530077.html,Soporte para TV/Elevador monitor cristal negro 70x30x13 cm,"112,99 €",vidaXL,VXL244136,Soporte Tv,vidaXL,1 UN,244136,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/56741-soporte-para-tv-elevador-monitor-cristal-negro-80x30x13-cm-8718475530084.html,Soporte para TV/Elevador monitor cristal negro 80x30x13 cm,"116,99 €",vidaXL,VXL244137,Soporte Tv,vidaXL,1 UN,244137,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/56742-soporte-para-tv-elevador-monitor-cristal-negro-90x30x13-cm-8718475530091.html,Soporte para TV/Elevador monitor cristal negro 90x30x13 cm,"135,99 €",vidaXL,VXL244138,Soporte Tv,vidaXL,1 UN,244138,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/56743-soporte-para-tv-elevador-monitor-cristal-negro-100x30x13-cm-8718475530107.html,Soporte para TV/Elevador monitor cristal negro 100x30x13 cm,"149,99 €",vidaXL,VXL244139,Soporte Tv,vidaXL,1 UN,244139,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/56744-soporte-para-tv-elevador-monitor-cristal-negro-110x30x13-cm-8718475530114.html,Soporte para TV/Elevador monitor cristal negro 110x30x13 cm,"135,99 €",vidaXL,VXL244140,Soporte Tv,vidaXL,1 UN,244140,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/56745-soporte-para-tv-elevador-monitor-cristal-negro-120x30x13-cm-8718475530121.html,Soporte para TV/Elevador monitor cristal negro 120x30x13 cm,"176,99 €",vidaXL,VXL244141,Soporte Tv,vidaXL,1 UN,244141,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/56746-soporte-para-tv-elevador-monitor-cristal-blanco-40x25x11-cm-8718475530138.html,Soporte para TV/Elevador monitor cristal blanco 40x25x11 cm,"58,99 €",vidaXL,VXL244142,Soporte Tv,vidaXL,1 UN,244142,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/56747-soporte-para-tv-elevador-monitor-cristal-blanco-60x25x11-cm-8718475530145.html,Soporte para TV/Elevador monitor cristal blanco 60x25x11 cm,"85,99 €",vidaXL,VXL244143,Soporte Tv,vidaXL,1 UN,244143,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/56748-soporte-para-tv-elevador-monitor-cristal-blanco-70x30x13-cm-8718475530152.html,Soporte para TV/Elevador monitor cristal blanco 70x30x13 cm,"107,99 €",vidaXL,VXL244144,Soporte Tv,vidaXL,1 UN,244144,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/56749-soporte-para-tv-elevador-monitor-cristal-blanco-80x30x13-cm-8718475530169.html,Soporte para TV/Elevador monitor cristal blanco 80x30x13 cm,"122,98 €",vidaXL,VXL244145,Soporte Tv,vidaXL,1 UN,244145,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/56750-soporte-para-tv-elevador-monitor-cristal-blanco-90x30x13-cm-8718475530176.html,Soporte para TV/Elevador monitor cristal blanco 90x30x13 cm,"124,99 €",vidaXL,VXL244146,Soporte Tv,vidaXL,1 UN,244146,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/56751-soporte-para-tv-elevador-monitor-cristal-blanco-100x30x13-cm-8718475530183.html,Soporte para TV/Elevador monitor cristal blanco 100x30x13 cm,"142,99 €",vidaXL,VXL244147,Soporte Tv,vidaXL,1 UN,244147,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/56752-soporte-para-tv-elevador-monitor-cristal-blanco-110x30x13-cm-8718475530190.html,Soporte para TV/Elevador monitor cristal blanco 110x30x13 cm,"149,99 €",vidaXL,VXL244148,Soporte Tv,vidaXL,1 UN,244148,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/56753-soporte-para-tv-elevador-monitor-cristal-blanco-120x30x13-cm-8718475530206.html,Soporte para TV/Elevador monitor cristal blanco 120x30x13 cm,"175,99 €",vidaXL,VXL244149,Soporte Tv,vidaXL,1 UN,244149,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/68722-soporte-para-altavoz-de-cristal-negro-y-aluminio-2-unidades-8718475824299.html,"Soporte para altavoz, de cristal negro y aluminio, 2 unidades","66,99 €",vidaXL,VXL50139,Soporte Altavoz,vidaXL,1 UN,50139,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/79394-soporte-tv-65-axil-ac-ne-fijo-ac-0570-e-1-ud-8434128002530.html,"Soporte Tv 65"" Axil Ac Ne Fijo Ac 0570 E 1 Ud","16,20 €","Iotech Technologies, S.L.",129117,Soporte Tv,Axil,Unidad,AC 0570 E,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/79395-soporte-tv-65-axil-ac-ne-arriba-abajo-12-ac-0571-e-1-ud-8434128002547.html,"Soporte Tv 65"" Axil Ac Ne Arriba/Abajo 12 Ac 0571 E 1 Ud","23,15 €","Iotech Technologies, S.L.",129118,Soporte Tv,Axil,Unidad,AC 0571 E,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/79396-soporte-tv-42-axil-ac-ne-giratorio-con-brazo-ac-0590-e-ud-8434128002554.html,"Soporte Tv 42"" Axil Ac Ne Giratorio Con Brazo Ac 0590 E Ud","16,08 €","Iotech Technologies, S.L.",129119,Soporte Tv,Axil,Unidad,AC 0590 E,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/79398-soporte-tv-60-axil-ac-ne-giratorio-con-brazo-ac-0592-e-ud-8434128002578.html,"Soporte Tv 60"" Axil Ac Ne Giratorio Con Brazo Ac 0592 E Ud","31,11 €","Iotech Technologies, S.L.",129121,Soporte Tv,Axil,Unidad,AC 0592 E,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/79441-iman-5x3x5mm-rdo-micel-neodimio-niq-10384-2000001292143.html,Iman 5X3X5Mm Rdo Micel Neodimio Niq 10384,"3,64 €","Micel-Vega, S.L.",129214,Iman,Micel,Caja 12,10384,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/79442-iman-95x15x95mm-rdo-micel-neodimio-niq-10385-2000001292150.html,"Iman 9,5X1,5X9,5Mm Rdo Micel Neodimio Niq 10385","5,52 €","Micel-Vega, S.L.",129215,Iman,Micel,Caja 12,10385,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/79443-iman-10x3x10mm-disco-micel-neodimio-niq-10386-2000001292167.html,Iman 10X3X10Mm Disco Micel Neodimio Niq 10386,"6,93 €","Micel-Vega, S.L.",129216,Iman,Micel,Caja 12,10386,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/79444-iman-14x4x14mm-disco-micel-neodimio-niq-10387-2000001292174.html,Iman 14X4X14Mm Disco Micel Neodimio Niq 10387,"15,15 €","Micel-Vega, S.L.",129217,Iman,Micel,Caja 12,10387,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/79445-iman-20x5x20mm-disco-micel-neodimio-niq-10388-2000001292181.html,Iman 20X5X20Mm Disco Micel Neodimio Niq 10388,"14,18 €","Micel-Vega, S.L.",129218,Iman,Micel,Caja 6,10388,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/79446-iman-22x10x22mm-disco-micel-neodimio-niq-10389-2000001292198.html,Iman 22X10X22Mm Disco Micel Neodimio Niq 10389,"26,74 €","Micel-Vega, S.L.",129219,Iman,Micel,Caja 6,10389,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/79447-iman-28x10x28mm-disco-micel-neodimio-niq-10390-2000001292204.html,Iman 28X10X28Mm Disco Micel Neodimio Niq 10390,"66,74 €","Micel-Vega, S.L.",129220,Iman,Micel,Caja 6,10390,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/79449-iman-50x25x50mm-disco-micel-neodimio-niq-10392-8431488103921.html,Iman 50X25X50Mm Disco Micel Neodimio Niq 10392,"48,00 €","Micel-Vega, S.L.",129222,Iman,Micel,Unidad,10392,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/79451-iman-95x15x95mm-disco-micel-neodimio-niq-adh-10394-2000001292242.html,"Iman 9,5X1,5X9,5Mm Disco Micel Neodimio Niq Adh 10394","11,06 €","Micel-Vega, S.L.",129224,Iman,Micel,Caja 12,10394,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/79452-iman-125x15x125mm-disco-micel-neodimio-niq-adh-10395-2000001292259.html,"Iman 12,5X1,5X12,5Mm Disco Micel Neodimio Niq Adh 10395","16,14 €","Micel-Vega, S.L.",129225,Iman,Micel,Caja 12,10395,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/79453-iman-20x10x5mm-bloque-micel-neodimio-niq-10396-2000001292266.html,Iman 20X10X5Mm Bloque Micel Neodimio Niq 10396,"26,29 €","Micel-Vega, S.L.",129226,Iman,Micel,Caja 12,10396,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/79454-iman-30x9x2mm-bloque-micel-neodimio-niq-10398-2000001292273.html,Iman 30X9X2Mm Bloque Micel Neodimio Niq 10398,"22,08 €","Micel-Vega, S.L.",129227,Iman,Micel,Caja 12,10398,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/79455-iman-30x10x5mm-bloque-micel-neodimio-niq-10399-2000001292280.html,Iman 30X10X5Mm Bloque Micel Neodimio Niq 10399,"26,29 €","Micel-Vega, S.L.",129228,Iman,Micel,Caja 12,10399,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/79456-iman-40x20x5mm-bloque-micel-neodimio-niq-10400-2000001292297.html,Iman 40X20X5Mm Bloque Micel Neodimio Niq 10400,"41,75 €","Micel-Vega, S.L.",129229,Iman,Micel,Caja 6,10400,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/79457-iman-40x20x10mm-bloque-micel-neodimio-niq-10401-2000001292303.html,Iman 40X20X10Mm Bloque Micel Neodimio Niq 10401,"57,21 €","Micel-Vega, S.L.",129230,Iman,Micel,Caja 6,10401,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/79458-iman-10x3mm8-4-aro-micel-neodimio-niq-avellanado-10404-2000001292310.html,Iman 10X3Mm(8-4) Aro Micel Neodimio Niq Avellanado 10404,"6,47 €","Micel-Vega, S.L.",129231,Iman,Micel,Caja 12,10404,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/79459-iman-15x4mm8-4-aro-micel-neodimio-niq-avellanado-10405-2000001292327.html,Iman 15X4Mm(8-4) Aro Micel Neodimio Niq Avellanado 10405,"14,46 €","Micel-Vega, S.L.",129232,Iman,Micel,Caja 12,10405,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/79460-iman-18x4mm8-4-aro-micel-neodimio-niq-avellanado-10406-2000001292334.html,Iman 18X4Mm(8-4) Aro Micel Neodimio Niq Avellanado 10406,"25,95 €","Micel-Vega, S.L.",129233,Iman,Micel,Caja 12,10406,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/79461-iman-16x95mm-gancho-micel-neodimio-niq-10408-2000001292341.html,"Iman 16X9,5Mm Gancho Micel Neodimio Niq 10408","22,40 €","Micel-Vega, S.L.",129234,Iman,Micel,Caja 6,10408,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/79462-iman-20x14mm-gancho-micel-neodimio-niq-10409-2000001292358.html,Iman 20X14Mm Gancho Micel Neodimio Niq 10409,"25,70 €","Micel-Vega, S.L.",129235,Iman,Micel,Caja 6,10409,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/79463-iman-25x20mm-gancho-micel-neodimio-niq-10410-2000001292365.html,Iman 25X20Mm Gancho Micel Neodimio Niq 10410,"32,55 €","Micel-Vega, S.L.",129236,Iman,Micel,Caja 6,10410,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/79464-iman-12x25x5x12mm-disco-micel-ferrita-ne-10411-2000001292372.html,"Iman 12X2,5X5X12Mm Disco Micel Ferrita Ne 10411","4,30 €","Micel-Vega, S.L.",129237,Iman,Micel,Caja 12,10411,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/79465-iman-22x3x22mm-disco-micel-ferrita-ne-10413-2000001292389.html,Iman 22X3X22Mm Disco Micel Ferrita Ne 10413,"4,09 €","Micel-Vega, S.L.",129238,Iman,Micel,Caja 12,10413,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/79466-iman-25x5x25mm-disco-micel-ferrita-ne-10414-2000001292396.html,Iman 25X5X25Mm Disco Micel Ferrita Ne 10414,"4,91 €","Micel-Vega, S.L.",129239,Iman,Micel,Caja 12,10414,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/79467-iman-20x10x5mm-bloque-micel-ferrita-ne-10415-2000001292402.html,Iman 20X10X5Mm Bloque Micel Ferrita Ne 10415,"4,10 €","Micel-Vega, S.L.",129240,Iman,Micel,Caja 12,10415,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/79469-iman-12x6mm8-4-aro-micel-neodimio-niq-avellanado-10418-2000001292426.html,Iman 12X6Mm(8-4) Aro Micel Neodimio Niq Avellanado 10418,"14,00 €","Micel-Vega, S.L.",129242,Iman,Micel,Caja 12,10418,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/79470-iman-20x3mm8-4-aro-micel-neodimio-niq-avellanado-10419-2000001292433.html,Iman 20X3Mm(8-4) Aro Micel Neodimio Niq Avellanado 10419,"24,31 €","Micel-Vega, S.L.",129243,Iman,Micel,Caja 12,10419,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/79471-iman-25x5mm67-31-aro-micel-neodimio-niq-avellanado-10420-2000001292440.html,"Iman 25X5Mm(6,7-3,1) Aro Micel Neodimio Niq Avellanado 10420","22,19 €","Micel-Vega, S.L.",129244,Iman,Micel,Caja 6,10420,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/79472-iman-30x5mm12-6-aro-micel-neodimio-niq-avellanado-10421-2000001292457.html,Iman 30X5Mm(12-6) Aro Micel Neodimio Niq Avellanado 10421,"30,89 €","Micel-Vega, S.L.",129245,Iman,Micel,Caja 6,10421,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/81952-soporte-estantanteria-110x87mm-pelicano-micel-zamak-bl-sp7-31221-2000001296608.html,Soporte Estantanteria 110X87Mm Pelicano Micel Zamak Bl Sp7 31221,"12,72 €","Micel-Vega, S.L.",129660,Soporte Estanteria,Micel,Caja 2,31221,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/81953-soporte-estantanteria-110x87mm-pelicano-micel-zamak-cr-mt-sp7-31224-2000001296615.html,Soporte Estantanteria 110X87Mm Pelicano Micel Zamak Cr/Mt Sp7 31224,"12,72 €","Micel-Vega, S.L.",129661,Soporte Estanteria,Micel,Caja 2,31224,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/81954-soporte-estantanteria-110x87mm-pelicano-micel-zamak-niq-sat-sp7-312-2000001296622.html,Soporte Estantanteria 110X87Mm Pelicano Micel Zamak Niq/Sat Sp7 312,"14,74 €","Micel-Vega, S.L.",129662,Soporte Estanteria,Micel,Caja 2,31225,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/81955-soporte-estantanteria-42x53mm-pelicano-micel-zamak-bl-sp8-31241-2000001296639.html,Soporte Estantanteria 42X53Mm Pelicano Micel Zamak Bl Sp8 31241,"7,25 €","Micel-Vega, S.L.",129663,Soporte Estanteria,Micel,Caja 2,31241,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/81956-soporte-estantanteria-42x53mm-pelicano-micel-zamak-cr-mt-sp8-31245-2000001296646.html,Soporte Estantanteria 42X53Mm Pelicano Micel Zamak Cr/Mt Sp8 31245,"7,25 €","Micel-Vega, S.L.",129664,Soporte Estanteria,Micel,Caja 2,31245,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/99728-soporte-monitor-tv-13-27-con-brazo-dual-de-muelle-de-gas-8718475568360.html,"Soporte monitor TV 13""-27"" con brazo dual de muelle de gas","68,99 €",vidaXL,VXL50554,Soporte Monitor,vidaXL,1 UN,50554,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/14494-cabeza-palomilla-m8-100pz-8423533249401.html,Cabeza Palomilla M-08 Index 100 Pz,"22,19 €","Tecnicas Expansivas, S.L.  -Index-",111155,Cabeza Palomilla,Index,Caja 100 Piezas,CAPA008,M08,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/11449-angulo-refbicr-20mm-100pz-020-8431488390215.html,Angulo Soporte 20Mm Reforzado Micel Bicromatado 39020,"4,63 €","Micel-Vega, S.L.",111013,Angulo Soporte,Micel,Caja 100,39020,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/9068-soporte-plega2bicicleb053qra-3234640032559.html,Soporte Bicicleta Pleg Mottez 2 Bicicletas Par Bo53Qra,"31,84 €",Altuna Hermanos S.A.,51093,Soporte Bicicleta,Mottez,Unidad,BO53QRA,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/9920-soporte-pasamanos-laton-10671-8431488106717.html,Soporte Barandilla Pasamanos Micel Lat 10671,"81,32 €","Micel-Vega, S.L.",55169,Soporte Barandilla,Micel,Caja 10,10671,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/14481-espiga-basculante-m5-50pz-8423533206404.html,Espiga Basculante M05 Index 50 Pz,"16,02 €","Tecnicas Expansivas, S.L.  -Index-",114676,Espiga Basculante,Index,Caja 50 Piezas,BAESM05,M05,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/19161-portaestante-balda-xl-3-42mm-c-8423224830628.html,Portaestante Soporte 3-42Mm Balda Rei Cromo/Brillo Xl 2-Bs.Xl.21,"7,97 €",Reunion Industrial S.L. (Ibc),109631,Portaestante Soporte,Rei,Blister,2-BS.XL.21,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/27585-escuadra-reforzada-blanca-250x400-nivel-2000001002810.html,Escuadra Soporte 250X400Mm Reforzada  Nivel Blanco Nv100281,"42,31 €",,100281,Escuadra Soporte,Nivel,Caja 10,NV100281,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/11454-angulo-refbicr-80mm-100pz-080-8431488390819.html,Angulo Soporte 80Mm Reforzado Micel Bicromatado 39080,"22,83 €","Micel-Vega, S.L.",111018,Angulo Soporte,Micel,Caja 100,39080,,,Cerrajeria,Soportes de Cerrajería
https://www.ferreteriasindustriales.es/soportes-de-cerrajeria/19140-portaestante-clip-3-6mm-cromo-8423224635636.html,Portaestante Soporte Balda 3-6Mm Vitrina Clip Fijo Cromo/Mate Rei 2 Pz,"3,00 €",Reunion Industrial S.L. (Ibc),109635,Portaestante Soporte,Rei,Blister,2-2086.38,,,Cerrajeria,Soportes de Cerrajería
